y,x
64.5584016,39.8291739
64.5583195,39.8290444
64.5680946,39.8213758
64.5289339,40.5441316
64.5782762,40.5152951
64.5386413,39.8150138
64.5505797,39.8693488
64.5433204,40.5368895
64.5406853,39.7790837
64.5403009,39.7796343
64.5439347,39.8324771
64.5419707,39.780112
64.5503895,39.7788953
64.5461542,39.7786176
64.555451,39.7780488
64.5821287,39.8806943
64.5687298,39.7961876
64.5586856,39.8292875
64.5673957,39.7895717
64.5427381,40.5374969
64.5108441,40.3916539
64.5684003,39.8209871
64.5800532,39.8668037
64.580271,39.8656667
64.5806244,39.8652427
64.5811865,39.8747674
64.5827047,39.883633
64.5681067,39.7919471
64.5801307,39.8681319
64.5439484,39.8327922
64.571533,40.5241087
64.5677116,39.7900829
64.5537775,39.8021658
64.5421347,39.7798148
64.5402923,39.7793478
64.5103485,40.5363173
64.5467037,39.7787419
64.5674582,39.7894289
64.5825746,39.8827451
64.5244484,39.7877587
64.5329429,39.7802676
64.5334215,39.7802601
64.536722,39.8020876
64.5464352,39.8586826
64.5464078,39.8584809
64.546429,39.8581496
60.6731056,40.1061557
60.742122,40.1114662
61.6698756,40.2428325
62.9328417,40.1278011
61.5123928,38.9445173
61.5195666,38.9429114
61.5191133,38.9426535
61.5194928,38.943494
64.0046687,38.1919232
63.9042729,38.0984526
63.9299215,38.0651761
63.9059528,38.0954908
63.9963159,38.1664343
46.4117458,47.9587569
46.3315932,48.0024466
46.3246196,47.9664714
46.2643432,47.8505544
46.2642699,47.8506399
46.2118596,47.8471818
46.3781284,48.009639
46.359686,48.0026799
46.3549982,48.0058985
46.3867634,47.9469765
46.2917589,47.8949977
46.3347865,48.0490306
46.3577615,48.0479703
46.358011,48.0570037
46.3598823,48.0564334
46.3349152,48.0490274
46.3505754,48.0555125
46.3471128,48.053712
46.3468782,48.0635219
46.3583124,48.0373337
46.3345372,48.0389464
46.3409966,48.0380721
46.3288604,48.0092893
46.3300249,48.0063992
46.3484964,48.0529287
46.3392909,48.0167235
46.3272585,48.0514336
46.323337,48.0410279
46.3556469,48.036043
46.3535847,48.0344033
46.3332455,48.0223576
46.3448931,48.0232677
46.3453026,48.0492839
46.3432946,48.0528502
46.3340752,48.0049904
46.3444594,48.0226895
46.3513126,48.0342659
46.3474234,48.0370328
46.3178048,48.0422831
46.3097581,48.0573881
46.3743247,48.0120662
46.3712464,48.0110992
46.3561246,48.0051524
46.3442608,47.9859105
46.3446243,47.9242431
46.2954058,47.9853023
46.2947872,47.9865726
46.3737754,48.0498076
46.3797893,48.0514766
46.373665,48.0512919
46.3602578,48.0564163
46.3411537,47.9895976
46.2636751,47.8543797
46.2673443,47.8572896
46.265258,47.8598861
46.2655375,47.8558283
46.2643658,47.8489261
46.2644841,47.8533878
46.2612262,47.9208064
46.3347761,48.0482051
46.3336112,48.0231834
46.3346839,48.0405554
46.3502244,48.0549689
46.2107902,47.8476989
46.2123864,47.8482198
46.3407533,47.9896838
46.3449771,47.9890297
46.3182059,48.0408063
46.3769172,48.0097389
46.3359072,48.0289356
46.3238821,48.0426857
46.3402235,47.9863405
46.3099448,48.0574141
46.3620767,48.0459673
46.3630274,48.0400648
46.295942,47.984259
46.3618242,48.047611
46.3619618,48.0478418
46.3626153,48.0476842
46.375786,48.0110312
46.471265,47.9606722
46.4118166,47.9591691
46.3800167,48.0512844
46.3336304,48.0233864
46.3333367,47.9983958
46.7054883,48.0713777
46.6768074,48.0679965
46.6768886,48.0675838
46.3501561,48.0916724
46.3548322,48.0966756
46.3664968,48.0662821
46.3731535,48.0821137
46.3729671,48.0814531
46.3595325,48.0626964
46.3464576,48.0754376
46.3594864,48.0662144
46.3601262,48.0656023
46.3494745,48.0919249
46.3929608,48.1104048
46.4381476,48.2328408
46.5444846,48.3493675
46.3598195,48.0664385
46.4254616,48.0857797
46.3995123,48.1069168
46.3739006,48.0824727
46.3998957,48.1070371
46.3996059,48.1072479
46.3399514,48.1706393
46.4166486,48.1548257
46.4158512,48.1552414
46.4208225,48.1086039
46.3334266,48.1827884
46.4167461,48.1539339
46.4182437,48.1541258
46.4152462,48.153527
46.3330912,48.1856661
46.4001965,48.1067892
46.4153866,48.1532674
46.4136044,48.1586061
46.4089378,48.105284
46.3727858,48.0824882
46.3564754,48.1105272
46.3600338,48.0664432
46.3344084,48.2143057
46.3346203,48.2143699
46.3349104,48.2136089
46.5456128,48.3498075
46.5461581,48.3489032
46.340528,48.1703959
46.3648011,48.0687057
46.4237732,48.0902985
46.5262735,48.3450913
46.3599246,48.062607
46.3414061,48.1709071
46.3404639,48.1682852
46.3600768,48.066318
46.3594209,48.0629744
46.4385677,48.2567109
46.4384762,48.2570612
46.3337621,48.181898
46.3338296,48.1819099
46.4202044,48.1093843
46.346364,48.0757139
46.3464158,48.0777927
45.7023401,47.184342
45.7897723,47.281214
45.7901542,47.281345
47.4018295,47.2906462
48.2756385,46.2107374
47.9395243,46.1237189
48.3182329,46.1555857
48.283855,46.1736574
49.951424,38.9559493
49.9195927,38.9163838
49.9196878,38.9162649
49.8042601,38.9568759
49.9515913,38.9557126
50.6150393,38.6930143
50.6039142,38.6611388
50.6033237,38.6613744
50.6029727,38.6621871
50.6037362,38.6608642
50.6031841,38.66064
50.929603,38.6682047
50.6445026,38.6840714
50.9295627,38.6671598
50.9295329,38.6676692
50.2063036,38.1068462
50.1915811,38.1669917
50.1479208,38.0946151
50.1974989,38.175654
50.14838,38.0950367
50.2158644,38.0904714
50.3764438,38.4156183
50.2330288,38.0641688
50.205267,38.1286006
50.2132093,38.1006145
50.2331134,38.0631093
50.6730245,38.4475564
50.6458499,38.399905
50.6462622,38.4003118
50.6457336,38.3995501
50.6950339,38.4969479
50.640746,38.5771792
50.6401612,38.5768032
50.6358398,38.5693199
50.6352019,38.5703487
50.6458166,38.3998957
51.1266923,37.9643252
51.2185129,37.9473254
51.1258579,37.9654729
51.2322082,37.9412257
51.1690565,37.9637396
51.2492603,37.9340973
51.2292252,37.9424242
51.1258406,37.9649047
51.2423555,37.9368235
51.1837263,37.961905
51.1731797,37.9645091
51.2644794,38.247351
51.1255577,37.9651279
51.1622579,37.964801
50.4833743,37.8625084
50.4733636,37.88103
50.5109788,37.8671118
50.4949159,37.8560182
50.4065862,37.8382861
50.4068568,37.8374747
50.4072361,37.8377518
50.4623415,37.6643473
50.4623507,37.663731
50.4949537,37.8556733
